id,permit_id,city,address,type,description,contractor,issued_date
32171,RES-ELC-25-004887,dallas,"5366 WANETA DR, Dallas TX 75209",Residential Electrical Permit,Electrical for Grill/Patio,,2025-12-03
32175,RES-PLM-25-008265,dallas,"5859 WAGGONER DR, Dallas TX 75230",Residential Plumbing Permit,New Construction Plumbing,,2025-12-03
32179,25TMP-140308,dallas,"9355 SUNNYBROOK LN, Dallas TX 75220",Residential Electrical Permit,wire loggia addition on back of house.,,2025-12-03
32196,RES-ALT-ADD-25-001342,dallas,"6008 FIELDSTONE DR, Dallas TX 75252",Residential Alteration Addition Permit,"NSFAA Porch addition to include new concrete patio, new roof, skylight, lights, fans, etc. Total project is around 400sf",,2025-12-03
32251,COM-PLM-25-002958,dallas,"2221 LUCAS DR, Dallas TX 75219",Commercial Plumbing Permit,"Running 100' of drain pipe and connecting to existing clean out. This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.”",,2025-12-03
32301,COM-PH-ALT-ADD-25-000309,dallas,"12377 MERIT DR, 800, Dallas TX 75251",Phase - Alteration Addition,,,2025-12-03
32300,COM-PH-ALT-ADD-25-000310,dallas,"12377 MERIT DR, 800, Dallas TX 75251",Phase - Alteration Addition,,,2025-12-03
32211,COM-PLM-25-002967,dallas,"1283 RECORD CROSSING RD, Dallas TX 75235",Commercial Plumbing Permit,"Gas Test release. This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-03
32291,COM-PLM-25-002951,dallas,"11522 PAGEMILL RD, Dallas TX 75243",Commercial Plumbing Permit,"gas test This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-03
32269,COM-ELC-25-003446,dallas,"3512 SUNNYVALE ST, Dallas TX 75216",Commercial Electrical Permit,"The building had a fire but my suit wasn’t effective at all but Uncore cut all power to to building and at this point I need to have someone to do a clean show so I can open up for business **This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.**",,2025-12-03
32243,COM-PLM-25-002959,dallas,"1315 CHEMICAL ST, Dallas TX 75207",Commercial Plumbing Permit,"natural gas system test This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-03
32217,COM-PLM-25-002963,dallas,"4575 S WESTMORELAND RD, Dallas TX 75237",Commercial Plumbing Permit,"Gas pressure test This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-03
32212,COM-ALT-ADD-25-001842,dallas,"11550 HARRY HINES BLVD, Dallas TX 75229",Commercial Alteration Addition Permit,MCR Interior renovation for a new UPS Store location,,2025-12-03
32210,COM-PLM-25-002968,dallas,"7989 BELT LINE RD, 100, Dallas TX 75248",Commercial Plumbing Permit,"suite 100 gas test This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-03
32209,COM-PLM-25-002969,dallas,"7989 BELT LINE RD, 107, Dallas TX 75248",Commercial Plumbing Permit,"Gas test This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-03
32206,COM-PLM-25-002972,dallas,"8400 DIRECTORS ROW, Dallas TX 75247",Commercial Plumbing Permit,"Gas Test This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.”",,2025-12-03
32201,COM-PLM-25-002973,dallas,"11533 JUPITER RD, Dallas TX 75218",Commercial Plumbing Permit,"Gas pressure test to restore gas services This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.”",,2025-12-03
32199,COM-ALT-ADD-25-001843,dallas,"3900 JUNIUS ST, 710, Dallas TX 75246",Commercial Alteration Addition Permit,"MCR Renovation of medical office suite including flooring, millwork, plumbing, electrical, and light fixtures.",,2025-12-03
32198,COM-PLM-25-002974,dallas,"9900 N CENTRAL EXPY, Dallas TX 75231",Commercial Plumbing Permit,"Replacing one of the 4"" vertical drain piping columns and short horizontal drain piping to sinks This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.",,2025-12-03
32197,COM-ALT-ADD-25-001844,dallas,"3900 JUNIUS ST, 705, Dallas TX 75246",Commercial Alteration Addition Permit,MCR Relocate wall and light fixtures in x-ray room. Add fan-powered box and electrical outlets.,,2025-12-03
32187,COM-ELC-25-003451,dallas,"13350 DALLAS PKWY, 2300, Dallas TX 75240",Commercial Electrical Permit,Electrical for remodel Install Boxes/conduit/circuits Reuse existing panels/switchgear HVAC disconnects/connections/circuits circuit for panic device signage circuit/connection box/conduit for security circuits for video wall lighting package/lamps,,2025-12-03
32151,25TMP-140132,dallas,United States,Commercial Alteration Addition Permit,,,2025-12-03
32083,ADDR-25-000637,dallas,"2422 JEFFRIES ST, Dallas TX 75215",Address Assignment-Change,"New Construction Duplex - Requesting second address for second unit 2424 Jeffries St Dallas, Texas 75215",,2025-12-03
32070,25TMP-140497,dallas,"4041 W WHEATLAND RD, 128, Dallas TX 75237",Commercial Alteration Addition Permit,,,2025-12-03
32061,COM-ELC-25-003444,dallas,"3029 FOREST LN, Dallas TX 75234",Commercial Electrical Permit,Electrical Remodel and Installation,,2025-12-03
32019,COM-MEC-25-001261,dallas,"2911 E LEDBETTER DR, Dallas TX 75216",Commercial Mechanical Permit,remodel job,,2025-12-03
31976,25TMP-140435,dallas,"4939 READING ST, Dallas TX 75247",Commercial Electrical Permit,"electrical remodel. walls, switches, receptacles and light fixtures",,2025-12-03
31925,25TMP-140323,dallas,"9201 N central, United States",Commercial Alteration Addition Permit,,,2025-12-03
31912,COM-ALT-ADD-25-001834,dallas,"5644 RICHARD AVE, Dallas TX 75206",Commercial Alteration Addition Permit,We will be building a temporary steel truss structure for the Dallas Marathon with coroplast signage attached to the truss. The truss will be in the roadway near the intersection of Greenville Ave and Richard Ave. The truss will have a clearance from the road to bottom of structure of 14' and an inside clearance of 26'. The very top of the truss will be 16'.,,2025-12-03
31888,25TMP-140398,dallas,"1819 W WHEATLAND RD, Dallas TX 75232",Site Plan Review,DSST - DISD - 023 David Carter - We are adding a two stories Black box & Dance room addition to the exiting Auditorium. Some interior renovation finishes to corridors and hallway.,,2025-12-03
32214,RES-ALT-ADD-25-001341,dallas,"5504 GOODMAN ST, Dallas TX 75211",Residential Alteration Addition Permit,"NSFAA scope of work: additional storage to the rear part of the exciting garage and adding second floor leading to the second floor, the attic it's already exciting where just adding an easy access to the attic, which is adding stairs, no EMP at all. Also adding a proposed porch in the rear back",,2025-12-03
31857,RES-PLM-25-008336,dallas,"827 WESTMOUNT AVE, Dallas TX 75211",Residential Plumbing Permit,"REMODEL PLUMBING all new supply and sewer lines two baths , kitchen and washer/Dryer area.",,2025-12-03
31870,25TMP-139393,dallas,"8547 SAN PEDRO PKWY, Dallas TX 75218",Residential New Construction Permit,"New Detached structure at existing SFR. 1,100 s/ft covered patio- NO HVAC one toilet and 2 sinks",,2025-12-03
31878,RES-ELC-25-004875,dallas,"2403 ROMINE AVE, Dallas TX 75215",Residential Electrical Permit,Electrical remodel,,2025-12-03
31919,RES-ACC-25-000898,dallas,"8623 SAN FERNANDO WAY, Dallas TX 75218",Residential Accessory Structure Permit,Installation of 68LF 8FT high Cedar Fence lining the rear yard with 2 4'ft wall gates,,2025-12-03
32110,25TMP-140386,dallas,"2226 ROCKEFELLER BLVD, Dallas TX 75203",Residential Alteration Addition Permit,"scope of work: it's a detached a small storage shed, it wouldn't required green and energy report",,2025-12-03
32104,RES-PLM-25-008313,dallas,"2403 ROMINE AVE, Dallas TX 75215",Residential Plumbing Permit,"install new plumbing for two baths, kitchen, and washer box",,2025-12-03
32072,25TMP-139781,dallas,"4240 GLENWOOD AVE, Dallas TX 75205",Residential Alteration Addition Permit,Install residential elevator in existing shaft location 1st & 2nd floor. Elevator equipment and installation by licensed contractor: Baxter Residential Elevators d/b/a Nationwide Lifts of Texas (State Regulated). Roof: Framing to accommodate elevator continuation to roof. Build elevator bulkhead aka Penthouse with bathroom and shed roof covering outdoor lounge area with railing and decking.,,2025-12-03
31885,RES-PLM-25-008306,dallas,"1415 CLAUDE ST, Dallas TX 75203",Residential Plumbing Permit,install new plumbing for single bath,,2025-12-03
31918,RES-ALT-ADD-25-001339,dallas,"3604 COLONIAL AVE, Dallas TX 75215",Residential Alteration Addition Permit,Complete work on permit 2404161118,,2025-12-03
31908,RES-ELC-25-004900,dallas,"11116 DWARFS CIR, Dallas TX 75229",Residential Electrical Permit,"Additional of playroom, office and powder room.",,2025-12-03
32071,RES-ACC-25-000902,dallas,"4222 WILLOW GROVE RD, Dallas TX 75220",Residential Accessory Structure Permit,8ft cedar horizontal fence board on board with metal posts and three single gates,,2025-12-03
32068,RES-PLM-25-008308,dallas,"5930 RICHMOND AVE, Dallas TX 75206",Residential Plumbing Permit,Install all plumbing in new accessory structure.,,2025-12-03
32060,RES-ACC-25-000900,dallas,"9830 MIXON DR, Dallas TX 75220",Residential Accessory Structure Permit,"8ft Horizontal cedar fence board on board with metal posts, and two single gates",,2025-12-03
32054,RES-ELC-25-004888,dallas,"9355 SUNNYBROOK LN, Dallas TX 75220",Residential Electrical Permit,wire new loggia addition,,2025-12-03
32046,RES-ACC-25-000901,dallas,"3343 PARVIA AVE, Dallas TX 75212",Residential Accessory Structure Permit,8 FT FENCE,,2025-12-03
32041,RES-ROOF-25-001272,dallas,"1026 N WINNETKA AVE, Dallas TX 75208",Residential Roofing Permit,Tear-off one layer of composition shingles and one layer of roofing underlayment; install synthetic felt underlayment; reroof house and garage with GAF Timberline HDZ Class 3 shingles in Weathered Wood.,,2025-12-03
32012,RES-PLM-25-008320,dallas,"725 OWENSONS DR, Dallas TX 75224",Residential Plumbing Permit,Add a bathroom in master bedroom and replace a tub with a shower,,2025-12-03
31997,RES-MEC-25-003858,dallas,"1542 CALDWELL AVE, Dallas TX 75223",Residential Mechanical Permit,Install mechanical for new construction,,2025-12-03
21362,2025-12-9520,irving,"4131 KHAWLAH NAFAL CT, Irving TX",Fence,Privacy fence for back/side yards,,2025-12-03
21365,2025-12-9524,irving,"1810 COCHRAN ST, Irving TX",Fence,PRESSURE TREATED PINE 6' X 191' W GATE FENCE,,2025-12-03
31994,RES-PLM-25-008296,dallas,"5710 WINDMIER CIR, Dallas TX 75252",Residential Plumbing Permit,Relocate kitchen sink drain broke concrete  Reroute second story bathroom drain line Ran 50’ of 3/4 “ gas pipe for stove One new hose bib,,2025-12-03
31982,RES-MEC-25-003863,dallas,"6475 TRAMMEL DR, Dallas TX 75214",Residential Mechanical Permit,new construction will be installing all new air conditioners and all new R-8 duct work,,2025-12-03
31933,RES-PLM-25-008334,dallas,"10121 FERNDALE RD, Dallas TX 75238",Residential Plumbing Permit,Remodels-addition,,2025-12-03
31921,RES-PLM-25-008290,dallas,"7044 HILL FOREST DR, Dallas TX 75230",Residential Plumbing Permit,Remodel for ada bathroom and overall update on plumbing,,2025-12-03
32304,RES-ALT-ADD-25-001334,dallas,"10711 CROMWELL DR, Dallas TX 75229",Residential Alteration Addition Permit,"NSFAA we are adding one more bedroom, bathroom, gameroom on second floor.",,2025-12-03
32295,RES-NEW-25-001379,dallas,"6919 MISSION TEJAS DR, Dallas TX 75228",Residential New Construction Permit,NSFAA - New Construction Single Family Park Land PNZ 2,,2025-12-03
32292,RES-ALT-ADD-25-001335,dallas,"2324 MATERHORN DR, Dallas TX 75228",Residential Alteration Addition Permit,"NSFAA Addition to home, expansion towards rear of home.",,2025-12-03
32287,RES-ALT-ADD-25-001336,dallas,"5903 TWIN COVES, Dallas TX 75248",Residential Alteration Addition Permit,"NSFAA New pool and game room bathrooms, new closets, new lighting , interior remodeling (kitchen, game room, and master bedroom) and partial plumbing.",,2025-12-03
32286,COM-ELC-25-003443,dallas,"7171 MOUNTAIN CREEK PKWY, Dallas TX 75249",Commercial Electrical Permit,"REINSTALLING A NEW POWER POLE FOR THE AMPITHEATER **This permit authorizes work only for the approved trade. Construction, erection, or alteration of any structure will require a separate permit and may require additional trade permits.**",,2025-12-03
